Valuation ID,Item,Item Primary Key,Category,Subcategory,Unit,Item Amount,Item Unit Value,Inventory Value
INV-2025-10,"Champagne, Brut",ALC-028,Alcoholic Beverage,Wine,case of 6,29,108.42,3144.18
INV-2025-10,Mezcal,ALC-029,Alcoholic Beverage,Spirits,750ml bottle,25,39.18,979.5
INV-2025-10,"Vermouth, Dry",ALC-030,Alcoholic Beverage,Liqueur,1L bottle,17,12.19,207.23
INV-2025-10,All-Purpose Flour,DRY-001,Dry Goods & Spices,Flour,50 lb bag,40,21.65,866.0
INV-2025-10,Bread Flour,DRY-002,Dry Goods & Spices,Flour,50 lb bag,49,23.21,1137.29
INV-2025-10,Cornmeal,DRY-003,Dry Goods & Spices,Flour,25 lb bag,49,17.41,853.09
INV-2025-10,"White Rice, Long Grain",DRY-004,Dry Goods & Spices,Grain,50 lb bag,5,34.35,171.75
INV-2025-10,Jasmine Rice,DRY-005,Dry Goods & Spices,Grain,50 lb bag,47,31.77,1493.19
INV-2025-10,Quinoa,DRY-006,Dry Goods & Spices,Grain,10 lb bag,38,28.43,1080.34
INV-2025-10,"Spaghetti, Dry",DRY-007,Dry Goods & Spices,Pasta,20 lb case,43,21.5,924.5
INV-2025-10,"Penne, Dry",DRY-008,Dry Goods & Spices,Pasta,20 lb case,31,19.41,601.71
INV-2025-10,"Black Beans, Dry",DRY-009,Dry Goods & Spices,Legume,25 lb bag,11,22.52,247.72
INV-2025-10,"Pinto Beans, Dry",DRY-010,Dry Goods & Spices,Legume,25 lb bag,44,20.65,908.6
INV-2025-10,Granulated Sugar,DRY-011,Dry Goods & Spices,Sugar,50 lb bag,12,26.26,315.12
INV-2025-10,Brown Sugar,DRY-012,Dry Goods & Spices,Sugar,25 lb bag,36,16.66,599.76
INV-2025-10,Powdered Sugar,DRY-013,Dry Goods & Spices,Sugar,25 lb bag,17,21.78,370.26
INV-2025-10,Kosher Salt,DRY-014,Dry Goods & Spices,Spice,25 lb bag,38,11.08,421.04
INV-2025-10,"Black Pepper, Ground",DRY-015,Dry Goods & Spices,Spice,1 lb bag,27,14.26,385.02
INV-2025-10,"Paprika, Smoked",DRY-016,Dry Goods & Spices,Spice,1 lb bag,23,9.46,217.58
INV-2025-10,"Cumin, Ground",DRY-017,Dry Goods & Spices,Spice,1 lb bag,40,13.18,527.2
INV-2025-10,Chili Powder,DRY-018,Dry Goods & Spices,Spice,1 lb bag,18,9.55,171.9
INV-2025-10,Garlic Powder,DRY-019,Dry Goods & Spices,Spice,1 lb bag,35,8.2,287.0
INV-2025-10,Onion Powder,DRY-020,Dry Goods & Spices,Spice,1 lb bag,5,8.58,42.9
INV-2025-10,Cayenne Pepper,DRY-021,Dry Goods & Spices,Spice,1 lb bag,10,10.1,101.0
INV-2025-10,"Oregano, Dried",DRY-022,Dry Goods & Spices,Spice,1 lb bag,41,13.61,558.01
INV-2025-10,"Cinnamon, Ground",DRY-023,Dry Goods & Spices,Spice,1 lb bag,14,9.97,139.58
INV-2025-10,Baking Powder,DRY-024,Dry Goods & Spices,Baking,10 lb can,37,17.95,664.15
INV-2025-10,Baking Soda,DRY-025,Dry Goods & Spices,Baking,12 lb box,11,11.08,121.88
INV-2025-10,Cocoa Powder,DRY-026,Dry Goods & Spices,Baking,5 lb bag,46,20.32,934.72
INV-2025-10,Panko Bread Crumbs,DRY-027,Dry Goods & Spices,Breading,25 lb case,23,32.51,747.73
INV-2025-10,Seasoned Bread Crumbs,DRY-028,Dry Goods & Spices,Breading,25 lb case,8,28.26,226.08
INV-2025-10,Sesame Seeds,DRY-029,Dry Goods & Spices,Nuts/Seeds,5 lb bag,16,21.76,348.16
INV-2025-10,Sliced Almonds,DRY-030,Dry Goods & Spices,Nuts/Seeds,5 lb bag,23,29.07,668.61
INV-2025-10,Frozen Peas,FRZ-001,Frozen/Refrigerated Goods,Frozen Vegetable,20 lb case,25,24.75,618.75
INV-2025-10,Frozen Corn,FRZ-002,Frozen/Refrigerated Goods,Frozen Vegetable,20 lb case,12,22.94,275.28
INV-2025-10,Frozen Broccoli Florets,FRZ-003,Frozen/Refrigerated Goods,Frozen Vegetable,20 lb case,7,27.34,191.38
INV-2025-10,"Frozen Spinach, Chopped",FRZ-004,Frozen/Refrigerated Goods,Frozen Vegetable,20 lb case,13,26.99,350.87
INV-2025-10,"French Fries, Straight Cut",FRZ-005,Frozen/Refrigerated Goods,Frozen Potato,30 lb case,15,32.55,488.25
INV-2025-10,Tater Tots,FRZ-006,Frozen/Refrigerated Goods,Frozen Potato,30 lb case,33,33.21,1095.93
INV-2025-10,"Hash Browns, Shredded",FRZ-007,Frozen/Refrigerated Goods,Frozen Potato,20 lb case,22,29.3,644.6
INV-2025-10,"Dinner Rolls, Par-Baked",FRZ-008,Frozen/Refrigerated Goods,Frozen Bread,case of 200,10,38.49,384.9
INV-2025-10,Pizza Dough Balls,FRZ-009,Frozen/Refrigerated Goods,Frozen Bread,case of 40,26,37.58,977.08
INV-2025-10,Vanilla Ice Cream,FRZ-010,Frozen/Refrigerated Goods,Frozen Dessert,3 gal tub,30,25.7,771.0
INV-2025-10,Chocolate Ice Cream,FRZ-011,Frozen/Refrigerated Goods,Frozen Dessert,3 gal tub,34,27.39,931.26
INV-2025-10,"Cheesecake, Uncut",FRZ-012,Frozen/Refrigerated Goods,Frozen Dessert,10 inch,29,20.29,588.41
INV-2025-10,Frozen Mixed Berries,FRZ-013,Frozen/Refrigerated Goods,Frozen Fruit,10 lb bag,35,35.99,1259.65
INV-2025-10,Frozen Mango Chunks,FRZ-014,Frozen/Refrigerated Goods,Frozen Fruit,10 lb bag,15,24.4,366.0
INV-2025-10,Shredded Mozzarella,FRZ-015,Frozen/Refrigerated Goods,Dairy,5 lb bag,8,20.18,161.44
INV-2025-10,Shredded Cheddar,FRZ-016,Frozen/Refrigerated Goods,Dairy,5 lb bag,15,17.19,257.85
INV-2025-10,"Parmesan, Grated",FRZ-017,Frozen/Refrigerated Goods,Dairy,5 lb bag,35,36.03,1261.05
INV-2025-10,Cream Cheese,FRZ-018,Frozen/Refrigerated Goods,Dairy,3 lb block,33,11.59,382.47
INV-2025-10,"Butter, Unsalted",FRZ-019,Frozen/Refrigerated Goods,Dairy,36 lb case,29,115.32,3344.28
INV-2025-10,Heavy Cream,FRZ-020,Frozen/Refrigerated Goods,Dairy,quart,6,5.39,32.34
INV-2025-10,Sour Cream,FRZ-021,Frozen/Refrigerated Goods,Dairy,5 lb tub,13,15.28,198.64
INV-2025-10,"Eggs, Large",FRZ-022,Frozen/Refrigerated Goods,Dairy,case of 15 dz,36,50.82,1829.52
INV-2025-10,"Frozen Shrimp, 21/25",FRZ-023,Frozen/Refrigerated Goods,Frozen Protein,5 lb bag,31,62.68,1943.08
INV-2025-10,Frozen Chicken Wings,FRZ-024,Frozen/Refrigerated Goods,Frozen Protein,40 lb case,9,101.0,909.0
INV-2025-10,Frozen Salmon Fillets,FRZ-025,Frozen/Refrigerated Goods,Frozen Protein,10 lb box,25,89.52,2238.0
INV-2025-10,Mozzarella Sticks,FRZ-026,Frozen/Refrigerated Goods,Frozen Appetizer,case of 240,38,60.1,2283.8
INV-2025-10,"Spring Rolls, Vegetable",FRZ-027,Frozen/Refrigerated Goods,Frozen Appetizer,case of 100,19,66.39,1261.41
INV-2025-10,"Yogurt, Plain",FRZ-028,Frozen/Refrigerated Goods,Dairy,5 lb tub,26,14.19,368.94
INV-2025-10,Frozen Diced Onions,FRZ-029,Frozen/Refrigerated Goods,Frozen Vegetable,20 lb case,11,26.14,287.54
INV-2025-10,"Pie Crust, Frozen 9in",FRZ-030,Frozen/Refrigerated Goods,Frozen Dessert,case of 24,20,32.58,651.6
INV-2025-10,Canola Oil,LIQ-001,Liquids/Pastes/Sauces,Oil,35 lb jug,24,43.79,1050.96
INV-2025-10,"Olive Oil, Extra Virgin",LIQ-002,Liquids/Pastes/Sauces,Oil,3 L tin,15,24.75,371.25
INV-2025-10,Vegetable Oil,LIQ-003,Liquids/Pastes/Sauces,Oil,35 lb jug,29,39.41,1142.89
INV-2025-10,Sesame Oil,LIQ-004,Liquids/Pastes/Sauces,Oil,1 gal jug,22,26.22,576.84
INV-2025-10,White Vinegar,LIQ-005,Liquids/Pastes/Sauces,Vinegar,1 gal jug,23,7.82,179.86
INV-2025-10,Balsamic Vinegar,LIQ-006,Liquids/Pastes/Sauces,Vinegar,1 gal jug,19,26.93,511.67
INV-2025-10,Rice Wine Vinegar,LIQ-007,Liquids/Pastes/Sauces,Vinegar,1 gal jug,30,19.88,596.4
INV-2025-10,Soy Sauce,LIQ-008,Liquids/Pastes/Sauces,Sauce,1 gal jug,8,11.83,94.64
INV-2025-10,Hot Sauce,LIQ-009,Liquids/Pastes/Sauces,Sauce,1 gal jug,18,23.02,414.36
INV-2025-10,Worcestershire Sauce,LIQ-010,Liquids/Pastes/Sauces,Sauce,1 gal jug,13,18.9,245.7
INV-2025-10,BBQ Sauce,LIQ-011,Liquids/Pastes/Sauces,Sauce,1 gal jug,4,16.64,66.56
INV-2025-10,Buffalo Wing Sauce,LIQ-012,Liquids/Pastes/Sauces,Sauce,1 gal jug,20,21.89,437.8
INV-2025-10,Teriyaki Sauce,LIQ-013,Liquids/Pastes/Sauces,Sauce,1 gal jug,15,19.18,287.7
INV-2025-10,Ranch Dressing,LIQ-014,Liquids/Pastes/Sauces,Sauce,1 gal jug,5,19.99,99.95
INV-2025-10,Caesar Dressing,LIQ-015,Liquids/Pastes/Sauces,Sauce,1 gal jug,28,19.4,543.2
INV-2025-10,"Vinaigrette, Balsamic",LIQ-016,Liquids/Pastes/Sauces,Sauce,1 gal jug,5,22.75,113.75
INV-2025-10,Tomato Paste,LIQ-017,Liquids/Pastes/Sauces,Paste,#10 can,17,11.88,201.96
INV-2025-10,Garlic Paste,LIQ-018,Liquids/Pastes/Sauces,Paste,4 lb tub,18,16.48,296.64
INV-2025-10,Ginger Paste,LIQ-019,Liquids/Pastes/Sauces,Paste,4 lb tub,3,17.02,51.06
INV-2025-10,"Curry Paste, Red",LIQ-020,Liquids/Pastes/Sauces,Paste,14 oz can,16,5.8,92.8
INV-2025-10,Crushed Tomatoes,LIQ-021,Liquids/Pastes/Sauces,Canned Tomato,#10 can,20,9.76,195.2
INV-2025-10,Diced Tomatoes,LIQ-022,Liquids/Pastes/Sauces,Canned Tomato,#10 can,5,9.02,45.1
INV-2025-10,Tomato Puree,LIQ-023,Liquids/Pastes/Sauces,Canned Tomato,#10 can,22,8.33,183.26
INV-2025-10,"Chicken Stock, Liquid",LIQ-024,Liquids/Pastes/Sauces,Stock/Broth,1 gal jug,19,15.8,300.2
INV-2025-10,"Beef Stock, Liquid",LIQ-025,Liquids/Pastes/Sauces,Stock/Broth,1 gal jug,23,17.11,393.53
INV-2025-10,"Vegetable Stock, Liquid",LIQ-026,Liquids/Pastes/Sauces,Stock/Broth,1 gal jug,13,16.39,213.07
INV-2025-10,Marinara Sauce,LIQ-027,Liquids/Pastes/Sauces,Sauce,#10 can,4,13.96,55.84
INV-2025-10,Alfredo Sauce,LIQ-028,Liquids/Pastes/Sauces,Sauce,4 lb tub,30,17.67,530.1
INV-2025-10,Sriracha,LIQ-029,Liquids/Pastes/Sauces,Sauce,1 gal jug,20,24.38,487.6
INV-2025-10,Honey,LIQ-030,Liquids/Pastes/Sauces,Honey/Syrup,5 lb jug,22,19.1,420.2
INV-2025-10,Romaine Lettuce,PRD-001,Produce & Meat,Produce,case of 24 heads,23,33.36,767.28
INV-2025-10,Iceberg Lettuce,PRD-002,Produce & Meat,Produce,case of 24 heads,16,25.63,410.08
INV-2025-10,"Tomatoes, Roma",PRD-003,Produce & Meat,Produce,25 lb case,23,34.99,804.77
INV-2025-10,"Onions, Yellow",PRD-004,Produce & Meat,Produce,50 lb bag,12,23.87,286.44
INV-2025-10,"Garlic, Fresh",PRD-005,Produce & Meat,Produce,10 lb case,22,39.67,872.74
INV-2025-10,"Bell Peppers, Green",PRD-006,Produce & Meat,Produce,25 lb case,11,39.64,436.04
INV-2025-10,"Bell Peppers, Red",PRD-007,Produce & Meat,Produce,25 lb case,13,43.59,566.67
INV-2025-10,Avocados,PRD-008,Produce & Meat,Produce,case of 48,3,70.56,211.68
INV-2025-10,Limes,PRD-009,Produce & Meat,Produce,case of 200,17,37.34,634.78
INV-2025-10,Lemons,PRD-010,Produce & Meat,Produce,case of 165,24,40.67,976.08
INV-2025-10,"Potatoes, Russet",PRD-011,Produce & Meat,Produce,50 lb bag,15,30.13,451.95
INV-2025-10,Carrots,PRD-012,Produce & Meat,Produce,25 lb bag,21,23.44,492.24
INV-2025-10,Celery,PRD-013,Produce & Meat,Produce,case of 30,5,32.01,160.05
INV-2025-10,"Mushrooms, White Button",PRD-014,Produce & Meat,Produce,10 lb case,14,31.99,447.86
INV-2025-10,Cilantro,PRD-015,Produce & Meat,Produce,case of 30 bunches,8,24.97,199.76
INV-2025-10,Jalapeños,PRD-016,Produce & Meat,Produce,10 lb case,5,18.65,93.25
INV-2025-10,Cucumbers,PRD-017,Produce & Meat,Produce,case of 24,3,21.68,65.04
INV-2025-10,"Spinach, Fresh",PRD-018,Produce & Meat,Produce,4 lb case,23,19.64,451.72
INV-2025-10,"Basil, Fresh",PRD-019,Produce & Meat,Produce,case of 12 bunches,16,23.69,379.04
INV-2025-10,"Ginger, Fresh",PRD-020,Produce & Meat,Produce,10 lb case,20,32.34,646.8
INV-2025-10,"Ground Beef, 80/20",PRD-021,Produce & Meat,Meat,case,6,5.47,32.82
INV-2025-10,"Chicken Breast, Boneless",PRD-022,Produce & Meat,Meat,case,2,4.69,9.38
INV-2025-10,"Chicken Thighs, Boneless",PRD-023,Produce & Meat,Meat,case,3,3.92,11.76
INV-2025-10,Pork Shoulder,PRD-024,Produce & Meat,Meat,case,15,3.96,59.4
INV-2025-10,"Bacon, Sliced",PRD-025,Produce & Meat,Meat,15 lb case,17,74.83,1272.11
INV-2025-10,NY Strip Steak,PRD-026,Produce & Meat,Meat,case,7,15.7,109.9
INV-2025-10,Ribeye Steak,PRD-027,Produce & Meat,Meat,case,7,20.11,140.77
INV-2025-10,Ground Pork,PRD-028,Produce & Meat,Meat,case,6,3.62,21.72
INV-2025-10,"Salmon Fillet, Fresh",PRD-029,Produce & Meat,Seafood,case,23,13.55,311.65
INV-2025-10,"Shrimp, Fresh 16/20",PRD-030,Produce & Meat,Seafood,case,12,11.84,142.08
INV-2025-10,"To-Go Containers, 32oz",SUP-001,Supplies,To-Go,case of 150,59,35.94,2120.46
INV-2025-10,"To-Go Cups, 16oz",SUP-002,Supplies,To-Go,case of 1000,87,70.7,6150.9
INV-2025-10,"To-Go Cup Lids, Dome",SUP-003,Supplies,To-Go,case of 1000,41,31.12,1275.92
INV-2025-10,"Paper Bags, Kraft",SUP-004,Supplies,To-Go,case of 500,53,35.05,1857.65
INV-2025-10,"Napkins, Dinner",SUP-005,Supplies,Disposable,case of 3000,67,34.14,2287.38
INV-2025-10,"Straws, Wrapped",SUP-006,Supplies,Disposable,box of 500,27,9.53,257.31
INV-2025-10,"Plastic Cutlery, Forks",SUP-007,Supplies,Disposable,box of 1000,99,20.19,1998.81
INV-2025-10,"Plastic Cutlery, Spoons",SUP-008,Supplies,Disposable,box of 1000,75,16.69,1251.75
INV-2025-10,Toothpicks,SUP-009,Supplies,Disposable,box of 1000,99,4.24,419.76
INV-2025-10,"Dish Soap, Concentrate",SUP-010,Supplies,Cleaning,1 gal jug,50,26.47,1323.5
INV-2025-10,"Degreaser, Kitchen",SUP-011,Supplies,Cleaning,1 gal jug,80,21.41,1712.8
INV-2025-10,Sanitizer Solution,SUP-012,Supplies,Cleaning,1 gal jug,35,17.18,601.3
INV-2025-10,Bleach,SUP-013,Supplies,Cleaning,1 gal jug,47,8.03,377.41
INV-2025-10,Glass Cleaner,SUP-014,Supplies,Cleaning,1 gal jug,96,14.72,1413.12
INV-2025-10,"Paper Towels, Roll",SUP-015,Supplies,Paper Goods,case of 12,100,42.32,4232.0
INV-2025-10,"Toilet Paper, Roll",SUP-016,Supplies,Paper Goods,case of 48,32,42.97,1375.04
INV-2025-10,Butcher Paper Roll,SUP-017,Supplies,Paper Goods,roll,98,31.44,3081.12
INV-2025-10,Parchment Paper Sheets,SUP-018,Supplies,Paper Goods,box of 1000,100,37.9,3790.0
INV-2025-10,Plastic Wrap Roll,SUP-019,Supplies,Wrap/Film,roll,55,20.14,1107.7
INV-2025-10,Aluminum Foil Roll,SUP-020,Supplies,Wrap/Film,roll,84,30.84,2590.56
INV-2025-10,"Disposable Gloves, Nitrile",SUP-021,Supplies,Gloves,case of 1000,95,58.85,5590.75
INV-2025-10,"Disposable Gloves, Vinyl",SUP-022,Supplies,Gloves,case of 1000,96,37.6,3609.6
INV-2025-10,Food Storage Containers,SUP-023,Supplies,Storage,case of 100,78,35.57,2774.46
INV-2025-10,Container Lids,SUP-024,Supplies,Storage,case of 100,64,26.02,1665.28
INV-2025-10,"Deli Cups w/ Lids, 8oz",SUP-025,Supplies,Storage,case of 500,76,34.86,2649.36
INV-2025-10,Hand Soap,SUP-026,Supplies,Chemical,1 gal jug,58,15.32,888.56
INV-2025-10,Hand Sanitizer,SUP-027,Supplies,Chemical,1 gal jug,95,18.74,1780.3
INV-2025-10,Chafing Fuel Cans,SUP-028,Supplies,Small Wares,case of 24,44,41.29,1816.76
INV-2025-10,Aluminum Steam Table Pans,SUP-029,Supplies,Small Wares,case of 50,30,60.22,1806.6
INV-2025-10,"Menu Paper, Cardstock",SUP-030,Supplies,Menu/Marketing,ream of 500,97,19.35,1876.95
INV-2025-11,Coca-Cola Syrup BIB,NAB-001,Non-Alcoholic Beverage,Soda,5 gal bag-in-box,18,70.54,1269.72
INV-2025-11,Diet Coke Syrup BIB,NAB-002,Non-Alcoholic Beverage,Soda,5 gal bag-in-box,7,58.55,409.85
INV-2025-11,Sprite Syrup BIB,NAB-003,Non-Alcoholic Beverage,Soda,5 gal bag-in-box,33,64.17,2117.61
INV-2025-11,Ginger Ale Syrup BIB,NAB-004,Non-Alcoholic Beverage,Soda,5 gal bag-in-box,40,70.71,2828.4
INV-2025-11,Still Water 16.9oz,NAB-005,Non-Alcoholic Beverage,Bottled Water,case of 24,40,6.75,270.0
INV-2025-11,Sparkling Water 12oz,NAB-006,Non-Alcoholic Beverage,Bottled Water,case of 24,37,18.16,671.92
INV-2025-11,Orange Juice Concentrate,NAB-007,Non-Alcoholic Beverage,Juice,gallon,23,12.08,277.84
INV-2025-11,Cranberry Juice Cocktail,NAB-008,Non-Alcoholic Beverage,Juice,gallon,8,9.73,77.84
INV-2025-11,Pineapple Juice,NAB-009,Non-Alcoholic Beverage,Juice,46 oz can,29,4.34,125.86
INV-2025-11,Lemon Juice (bottled),NAB-010,Non-Alcoholic Beverage,Juice,32 oz bottle,25,5.0,125.0
INV-2025-11,Lime Juice (bottled),NAB-011,Non-Alcoholic Beverage,Juice,32 oz bottle,8,3.95,31.6
INV-2025-11,"Espresso Beans, Dark Roast",NAB-012,Non-Alcoholic Beverage,Coffee,5 lb bag,21,40.81,857.01
INV-2025-11,"Drip Coffee, Medium Roast",NAB-013,Non-Alcoholic Beverage,Coffee,2 lb bag,33,17.64,582.12
INV-2025-11,"Decaf Coffee, Medium Roast",NAB-014,Non-Alcoholic Beverage,Coffee,2 lb bag,28,19.06,533.68
INV-2025-11,Black Tea Bags,NAB-015,Non-Alcoholic Beverage,Tea,box of 100,39,15.89,619.71
INV-2025-11,Green Tea Bags,NAB-016,Non-Alcoholic Beverage,Tea,box of 100,17,15.9,270.3
INV-2025-11,Herbal Chamomile Tea Bags,NAB-017,Non-Alcoholic Beverage,Tea,box of 100,17,16.09,273.53
INV-2025-11,Red Bull 8.4oz,NAB-018,Non-Alcoholic Beverage,Energy/Sports,case of 24,16,39.79,636.64
INV-2025-11,Gatorade Fruit Punch,NAB-019,Non-Alcoholic Beverage,Energy/Sports,case of 24,9,20.72,186.48
INV-2025-11,Whole Milk,NAB-020,Non-Alcoholic Beverage,Milk/Dairy Bev,half gallon,16,2.81,44.96
INV-2025-11,Oat Milk,NAB-021,Non-Alcoholic Beverage,Milk/Dairy Bev,32 oz carton,12,5.75,69.0
INV-2025-11,"Almond Milk, Unsweetened",NAB-022,Non-Alcoholic Beverage,Milk/Dairy Bev,32 oz carton,32,4.12,131.84
INV-2025-11,Root Beer Syrup BIB,NAB-023,Non-Alcoholic Beverage,Soda,5 gal bag-in-box,21,54.82,1151.22
INV-2025-11,Club Soda Canister,NAB-024,Non-Alcoholic Beverage,Soda,5 gal canister,21,14.85,311.85
INV-2025-11,Grapefruit Juice,NAB-025,Non-Alcoholic Beverage,Juice,46 oz can,34,5.88,199.92
INV-2025-11,Tomato Juice,NAB-026,Non-Alcoholic Beverage,Juice,46 oz can,14,4.3,60.2
INV-2025-11,Sparkling Lemon Water 12oz,NAB-027,Non-Alcoholic Beverage,Bottled Water,case of 24,25,16.87,421.75
INV-2025-11,Cold Brew Concentrate,NAB-028,Non-Alcoholic Beverage,Coffee,gallon,24,20.49,491.76
INV-2025-11,Half & Half,NAB-029,Non-Alcoholic Beverage,Milk/Dairy Bev,quart,40,4.66,186.4
INV-2025-11,Powerade Blue,NAB-030,Non-Alcoholic Beverage,Energy/Sports,case of 24,25,17.66,441.5
INV-2025-11,Domestic Draft Lager Keg,ALC-001,Alcoholic Beverage,Beer,1/2 barrel keg,8,114.24,913.92
INV-2025-11,Craft IPA Keg,ALC-002,Alcoholic Beverage,Beer,1/6 barrel keg,28,112.02,3136.56
INV-2025-11,"Mexican Lager, Bottled",ALC-003,Alcoholic Beverage,Beer,case of 24,16,40.25,644.0
INV-2025-11,"Wheat Beer, Bottled",ALC-004,Alcoholic Beverage,Beer,case of 24,15,30.76,461.4
INV-2025-11,Light Lager Draft Keg,ALC-005,Alcoholic Beverage,Beer,1/2 barrel keg,10,100.39,1003.9
INV-2025-11,"Cabernet Sauvignon, House Red",ALC-006,Alcoholic Beverage,Wine,case of 12,24,79.92,1918.08
INV-2025-11,"Chardonnay, House White",ALC-007,Alcoholic Beverage,Wine,case of 12,14,80.37,1125.18
INV-2025-11,Pinot Noir,ALC-008,Alcoholic Beverage,Wine,case of 12,27,133.44,3602.88
INV-2025-11,Sauvignon Blanc,ALC-009,Alcoholic Beverage,Wine,case of 12,18,109.35,1968.3
INV-2025-11,Prosecco,ALC-010,Alcoholic Beverage,Wine,case of 12,29,117.62,3410.98
INV-2025-11,Rosé,ALC-011,Alcoholic Beverage,Wine,case of 12,23,81.48,1874.04
INV-2025-11,"Vodka, Well",ALC-012,Alcoholic Beverage,Spirits,1.75L bottle,24,24.39,585.36
INV-2025-11,"Vodka, Premium",ALC-013,Alcoholic Beverage,Spirits,1L bottle,10,35.22,352.2
INV-2025-11,"Gin, Well",ALC-014,Alcoholic Beverage,Spirits,1.75L bottle,22,22.82,502.04
INV-2025-11,"Tequila, Blanco Premium",ALC-015,Alcoholic Beverage,Spirits,1L bottle,10,37.13,371.3
INV-2025-11,"Tequila, Reposado Premium",ALC-016,Alcoholic Beverage,Spirits,1L bottle,24,48.36,1160.64
INV-2025-11,"Bourbon, Well",ALC-017,Alcoholic Beverage,Spirits,1.75L bottle,15,31.99,479.85
INV-2025-11,"Bourbon, Premium",ALC-018,Alcoholic Beverage,Spirits,750ml bottle,6,43.14,258.84
INV-2025-11,"Rum, White",ALC-019,Alcoholic Beverage,Spirits,1.75L bottle,20,20.63,412.6
INV-2025-11,"Rum, Spiced",ALC-020,Alcoholic Beverage,Spirits,1L bottle,3,22.05,66.15
INV-2025-11,"Whiskey, Rye",ALC-021,Alcoholic Beverage,Spirits,750ml bottle,29,39.37,1141.73
INV-2025-11,"Scotch, Blended",ALC-022,Alcoholic Beverage,Spirits,750ml bottle,19,30.97,588.43
INV-2025-11,Triple Sec,ALC-023,Alcoholic Beverage,Liqueur,1L bottle,17,15.56,264.52
INV-2025-11,Coffee Liqueur,ALC-024,Alcoholic Beverage,Liqueur,750ml bottle,12,27.35,328.2
INV-2025-11,Amaretto,ALC-025,Alcoholic Beverage,Liqueur,750ml bottle,9,20.9,188.1
INV-2025-11,"Stout, Bottled",ALC-026,Alcoholic Beverage,Beer,case of 24,5,47.1,235.5
INV-2025-11,Non-Alcoholic Beer,ALC-027,Alcoholic Beverage,Beer,case of 24,8,37.86,302.88
INV-2025-11,"Champagne, Brut",ALC-028,Alcoholic Beverage,Wine,case of 6,27,118.15,3190.05
INV-2025-11,Mezcal,ALC-029,Alcoholic Beverage,Spirits,750ml bottle,3,42.6,127.8
INV-2025-11,"Vermouth, Dry",ALC-030,Alcoholic Beverage,Liqueur,1L bottle,9,12.77,114.93
INV-2025-11,All-Purpose Flour,DRY-001,Dry Goods & Spices,Flour,50 lb bag,18,23.86,429.48
INV-2025-11,Bread Flour,DRY-002,Dry Goods & Spices,Flour,50 lb bag,32,25.89,828.48
INV-2025-11,Cornmeal,DRY-003,Dry Goods & Spices,Flour,25 lb bag,18,17.01,306.18
INV-2025-11,"White Rice, Long Grain",DRY-004,Dry Goods & Spices,Grain,50 lb bag,49,37.63,1843.87
INV-2025-11,Jasmine Rice,DRY-005,Dry Goods & Spices,Grain,50 lb bag,32,34.74,1111.68
INV-2025-11,Quinoa,DRY-006,Dry Goods & Spices,Grain,10 lb bag,9,30.69,276.21
INV-2025-11,"Spaghetti, Dry",DRY-007,Dry Goods & Spices,Pasta,20 lb case,14,19.24,269.36
INV-2025-11,"Penne, Dry",DRY-008,Dry Goods & Spices,Pasta,20 lb case,50,17.93,896.5
INV-2025-11,"Black Beans, Dry",DRY-009,Dry Goods & Spices,Legume,25 lb bag,10,20.95,209.5
INV-2025-11,"Pinto Beans, Dry",DRY-010,Dry Goods & Spices,Legume,25 lb bag,16,23.03,368.48
INV-2025-11,Granulated Sugar,DRY-011,Dry Goods & Spices,Sugar,50 lb bag,40,23.39,935.6
INV-2025-11,Brown Sugar,DRY-012,Dry Goods & Spices,Sugar,25 lb bag,19,18.65,354.35
INV-2025-11,Powdered Sugar,DRY-013,Dry Goods & Spices,Sugar,25 lb bag,31,20.48,634.88
INV-2025-11,Kosher Salt,DRY-014,Dry Goods & Spices,Spice,25 lb bag,45,10.14,456.3
INV-2025-11,"Black Pepper, Ground",DRY-015,Dry Goods & Spices,Spice,1 lb bag,25,12.74,318.5
INV-2025-11,"Paprika, Smoked",DRY-016,Dry Goods & Spices,Spice,1 lb bag,48,9.39,450.72
INV-2025-11,"Cumin, Ground",DRY-017,Dry Goods & Spices,Spice,1 lb bag,5,13.49,67.45
INV-2025-11,Chili Powder,DRY-018,Dry Goods & Spices,Spice,1 lb bag,44,8.62,379.28
INV-2025-11,Garlic Powder,DRY-019,Dry Goods & Spices,Spice,1 lb bag,42,7.82,328.44
INV-2025-11,Onion Powder,DRY-020,Dry Goods & Spices,Spice,1 lb bag,9,9.1,81.9
INV-2025-11,Cayenne Pepper,DRY-021,Dry Goods & Spices,Spice,1 lb bag,37,8.88,328.56
INV-2025-11,"Oregano, Dried",DRY-022,Dry Goods & Spices,Spice,1 lb bag,48,12.83,615.84
INV-2025-11,"Cinnamon, Ground",DRY-023,Dry Goods & Spices,Spice,1 lb bag,10,8.97,89.7
INV-2025-11,Baking Powder,DRY-024,Dry Goods & Spices,Baking,10 lb can,33,18.89,623.37
INV-2025-11,Baking Soda,DRY-025,Dry Goods & Spices,Baking,12 lb box,47,9.63,452.61
INV-2025-11,Cocoa Powder,DRY-026,Dry Goods & Spices,Baking,5 lb bag,15,21.34,320.1
INV-2025-11,Panko Bread Crumbs,DRY-027,Dry Goods & Spices,Breading,25 lb case,13,35.12,456.56
INV-2025-11,Seasoned Bread Crumbs,DRY-028,Dry Goods & Spices,Breading,25 lb case,39,29.2,1138.8
