Extract Date,Business Key,POS Code,Menu Item Name,Category,Subcategory,Price,Description,Is Active,Is Vegetarian,Is Vegan,Is Gluten Free
2025-11-01,NAB-008,1055,Milkshake,Beverage,Non-Alcoholic,6.5,"Hand-spun vanilla, chocolate, or strawberry shake",True,True,False,True
2025-12-01,NAB-008,1055,Milkshake,Beverage,Non-Alcoholic,6.5,"Hand-spun vanilla, chocolate, or strawberry shake",True,True,False,True
2025-01-01,NAB-009,1056,Mocktail - Virgin Mojito,Beverage,Non-Alcoholic,6.0,"Lime, mint, and soda, alcohol-free",True,True,True,True
2025-02-01,NAB-009,1056,Mocktail - Virgin Mojito,Beverage,Non-Alcoholic,6.0,"Lime, mint, and soda, alcohol-free",True,True,True,True
2025-03-01,NAB-009,1056,Mocktail - Virgin Mojito,Beverage,Non-Alcoholic,6.0,"Lime, mint, and soda, alcohol-free",True,True,True,True
2025-04-01,NAB-009,1056,Mocktail - Virgin Mojito,Beverage,Non-Alcoholic,6.0,"Lime, mint, and soda, alcohol-free",True,True,True,True
2025-05-01,NAB-009,1056,Mocktail - Virgin Mojito,Beverage,Non-Alcoholic,6.0,"Lime, mint, and soda, alcohol-free",True,True,True,True
2025-06-01,NAB-009,1056,Mocktail - Virgin Mojito,Beverage,Non-Alcoholic,6.0,"Lime, mint, and soda, alcohol-free",True,True,True,True
2025-07-01,NAB-009,1056,Mocktail - Virgin Mojito,Beverage,Non-Alcoholic,6.0,"Lime, mint, and soda, alcohol-free",True,True,True,True
2025-08-01,NAB-009,1056,Mocktail - Virgin Mojito,Beverage,Non-Alcoholic,6.0,"Lime, mint, and soda, alcohol-free",True,True,True,True
2025-09-01,NAB-009,1056,Mocktail - Virgin Mojito,Beverage,Non-Alcoholic,6.0,"Lime, mint, and soda, alcohol-free",True,True,True,True
2025-10-01,NAB-009,1056,Mocktail - Virgin Mojito,Beverage,Non-Alcoholic,6.0,"Lime, mint, and soda, alcohol-free",True,True,True,True
2025-11-01,NAB-009,1056,Mocktail - Virgin Mojito,Beverage,Non-Alcoholic,6.0,"Lime, mint, and soda, alcohol-free",True,True,True,True
2025-12-01,NAB-009,1056,Mocktail - Virgin Mojito,Beverage,Non-Alcoholic,6.0,"Lime, mint, and soda, alcohol-free",True,True,True,True
2025-01-01,NAB-010,1057,Hot Chocolate,Beverage,Non-Alcoholic,3.73,Rich hot chocolate topped with whipped cream,True,True,False,True
2025-02-01,NAB-010,1057,Hot Chocolate,Beverage,Non-Alcoholic,3.73,Rich hot chocolate topped with whipped cream,True,True,False,True
2025-03-01,NAB-010,1057,Hot Chocolate,Beverage,Non-Alcoholic,3.73,Rich hot chocolate topped with whipped cream,True,True,False,True
2025-04-01,NAB-010,1057,Hot Chocolate,Beverage,Non-Alcoholic,3.73,Rich hot chocolate topped with whipped cream,True,True,False,True
2025-05-01,NAB-010,1057,Hot Chocolate,Beverage,Non-Alcoholic,3.73,Rich hot chocolate topped with whipped cream,True,True,False,True
2025-06-01,NAB-010,1057,Hot Chocolate,Beverage,Non-Alcoholic,3.73,Rich hot chocolate topped with whipped cream,True,True,False,True
2025-07-01,NAB-010,1057,Hot Chocolate,Beverage,Non-Alcoholic,3.73,Rich hot chocolate topped with whipped cream,True,True,False,True
2025-08-01,NAB-010,1057,Hot Chocolate,Beverage,Non-Alcoholic,3.73,Rich hot chocolate topped with whipped cream,True,True,False,True
2025-09-01,NAB-010,1057,Hot Chocolate,Beverage,Non-Alcoholic,3.73,Rich hot chocolate topped with whipped cream,True,True,False,True
2025-10-01,NAB-010,1057,Hot Chocolate,Beverage,Non-Alcoholic,4.0,Rich hot chocolate topped with whipped cream,True,True,False,True
2025-11-01,NAB-010,1057,Hot Chocolate,Beverage,Non-Alcoholic,4.0,Rich hot chocolate topped with whipped cream,True,True,False,True
2025-12-01,NAB-010,1057,Hot Chocolate,Beverage,Non-Alcoholic,4.0,Rich hot chocolate topped with whipped cream,True,True,False,True
2025-01-01,ALC-001,1058,Draft Beer,Beverage,Alcoholic,7.0,Rotating domestic and craft draft selection,True,True,True,False
2025-02-01,ALC-001,1058,Draft Beer,Beverage,Alcoholic,7.0,Rotating domestic and craft draft selection,True,True,True,False
2025-03-01,ALC-001,1058,Draft Beer,Beverage,Alcoholic,7.0,Rotating domestic and craft draft selection,True,True,True,False
2025-04-01,ALC-001,1058,Draft Beer,Beverage,Alcoholic,7.0,Rotating domestic and craft draft selection,True,True,True,False
2025-05-01,ALC-001,1058,Draft Beer,Beverage,Alcoholic,7.0,Rotating domestic and craft draft selection,True,True,True,False
2025-06-01,ALC-001,1058,Draft Beer,Beverage,Alcoholic,7.0,Rotating domestic and craft draft selection,True,True,True,False
2025-07-01,ALC-001,1058,Draft Beer,Beverage,Alcoholic,7.0,Rotating domestic and craft draft selection,True,True,True,False
2025-08-01,ALC-001,1058,Draft Beer,Beverage,Alcoholic,7.0,Rotating domestic and craft draft selection,True,True,True,False
2025-09-01,ALC-001,1058,Draft Beer,Beverage,Alcoholic,7.0,Rotating domestic and craft draft selection,True,True,True,False
2025-10-01,ALC-001,1058,Draft Beer,Beverage,Alcoholic,7.0,Rotating domestic and craft draft selection,True,True,True,False
2025-11-01,ALC-001,1058,Draft Beer,Beverage,Alcoholic,7.0,Rotating domestic and craft draft selection,True,True,True,False
2025-12-01,ALC-001,1058,Draft Beer,Beverage,Alcoholic,7.0,Rotating domestic and craft draft selection,True,True,True,False
2025-01-01,ALC-002,1059,Bottled Beer,Beverage,Alcoholic,6.5,Selection of domestic and imported bottles,True,True,True,False
2025-02-01,ALC-002,1059,Bottled Beer,Beverage,Alcoholic,6.5,Selection of domestic and imported bottles,True,True,True,False
2025-03-01,ALC-002,1059,Bottled Beer,Beverage,Alcoholic,6.5,Selection of domestic and imported bottles,True,True,True,False
2025-04-01,ALC-002,1059,Bottled Beer,Beverage,Alcoholic,6.5,Selection of domestic and imported bottles,True,True,True,False
2025-05-01,ALC-002,1059,Bottled Beer,Beverage,Alcoholic,6.5,Selection of domestic and imported bottles,True,True,True,False
2025-06-01,ALC-002,1059,Bottled Beer,Beverage,Alcoholic,6.5,Selection of domestic and imported bottles,True,True,True,False
2025-07-01,ALC-002,1059,Bottled Beer,Beverage,Alcoholic,6.5,Selection of domestic and imported bottles,True,True,True,False
2025-08-01,ALC-002,1059,Bottled Beer,Beverage,Alcoholic,6.5,Selection of domestic and imported bottles,True,True,True,False
2025-09-01,ALC-002,1059,Bottled Beer,Beverage,Alcoholic,6.5,Selection of domestic and imported bottles,True,True,True,False
2025-10-01,ALC-002,1059,Bottled Beer,Beverage,Alcoholic,6.5,Selection of domestic and imported bottles,True,True,True,False
2025-11-01,ALC-002,1059,Bottled Beer,Beverage,Alcoholic,6.5,Selection of domestic and imported bottles,True,True,True,False
2025-12-01,ALC-002,1059,Bottled Beer,Beverage,Alcoholic,6.5,Selection of domestic and imported bottles,True,True,True,False
2025-01-01,ALC-003,1060,House Red Wine,Beverage,Alcoholic,8.52,Glass of house Cabernet Sauvignon,True,True,True,True
2025-02-01,ALC-003,1060,House Red Wine,Beverage,Alcoholic,8.52,Glass of house Cabernet Sauvignon,True,True,True,True
2025-03-01,ALC-003,1060,House Red Wine,Beverage,Alcoholic,8.52,Glass of house Cabernet Sauvignon,True,True,True,True
2025-04-01,ALC-003,1060,House Red Wine,Beverage,Alcoholic,8.52,Glass of house Cabernet Sauvignon,True,True,True,True
2025-05-01,ALC-003,1060,House Red Wine,Beverage,Alcoholic,8.52,Glass of house Cabernet Sauvignon,True,True,True,True
2025-06-01,ALC-003,1060,House Red Wine,Beverage,Alcoholic,8.52,Glass of house Cabernet Sauvignon,True,True,True,True
2025-07-01,ALC-003,1060,House Red Wine,Beverage,Alcoholic,8.52,Glass of house Cabernet Sauvignon,True,True,True,True
2025-08-01,ALC-003,1060,House Red Wine,Beverage,Alcoholic,8.52,Glass of house Cabernet Sauvignon,True,True,True,True
2025-09-01,ALC-003,1060,House Red Wine,Beverage,Alcoholic,9.0,Glass of house Cabernet Sauvignon,True,True,True,True
2025-10-01,ALC-003,1060,House Red Wine,Beverage,Alcoholic,9.0,Glass of house Cabernet Sauvignon,True,True,True,True
2025-11-01,ALC-003,1060,House Red Wine,Beverage,Alcoholic,9.0,Glass of house Cabernet Sauvignon,True,True,True,True
2025-12-01,ALC-003,1060,House Red Wine,Beverage,Alcoholic,9.0,Glass of house Cabernet Sauvignon,True,True,True,True
2025-01-01,ALC-004,1061,House White Wine,Beverage,Alcoholic,9.0,Glass of house Chardonnay,True,True,True,True
2025-02-01,ALC-004,1061,House White Wine,Beverage,Alcoholic,9.0,Glass of house Chardonnay,True,True,True,True
2025-03-01,ALC-004,1061,House White Wine,Beverage,Alcoholic,9.0,Glass of house Chardonnay,True,True,True,True
2025-04-01,ALC-004,1061,House White Wine,Beverage,Alcoholic,9.0,Glass of house Chardonnay,True,True,True,True
2025-05-01,ALC-004,1061,House White Wine,Beverage,Alcoholic,9.0,Glass of house Chardonnay,True,True,True,True
2025-06-01,ALC-004,1061,House White Wine,Beverage,Alcoholic,9.0,Glass of house Chardonnay,True,True,True,True
2025-07-01,ALC-004,1061,House White Wine,Beverage,Alcoholic,9.0,Glass of house Chardonnay,True,True,True,True
2025-08-01,ALC-004,1061,House White Wine,Beverage,Alcoholic,9.0,Glass of house Chardonnay,True,True,True,True
2025-09-01,ALC-004,1061,House White Wine,Beverage,Alcoholic,9.0,Glass of house Chardonnay,True,True,True,True
2025-10-01,ALC-004,1061,House White Wine,Beverage,Alcoholic,9.0,Glass of house Chardonnay,True,True,True,True
2025-11-01,ALC-004,1061,House White Wine,Beverage,Alcoholic,9.0,Glass of house Chardonnay,True,True,True,True
2025-12-01,ALC-004,1061,House White Wine,Beverage,Alcoholic,9.0,Glass of house Chardonnay,True,True,True,True
2025-01-01,ALC-005,1062,Classic Margarita,Beverage,Alcoholic,11.0,"Tequila, triple sec, and lime",True,True,True,True
2025-02-01,ALC-005,1062,Classic Margarita,Beverage,Alcoholic,11.0,"Tequila, triple sec, and lime",True,True,True,True
2025-03-01,ALC-005,1062,Classic Margarita,Beverage,Alcoholic,11.0,"Tequila, triple sec, and lime",True,True,True,True
2025-04-01,ALC-005,1062,Classic Margarita,Beverage,Alcoholic,11.0,"Tequila, triple sec, and lime",True,True,True,True
2025-05-01,ALC-005,1062,Classic Margarita,Beverage,Alcoholic,11.0,"Tequila, triple sec, and lime",True,True,True,True
2025-06-01,ALC-005,1062,Classic Margarita,Beverage,Alcoholic,11.0,"Tequila, triple sec, and lime",True,True,True,True
2025-07-01,ALC-005,1062,Classic Margarita,Beverage,Alcoholic,11.0,"Tequila, triple sec, and lime",True,True,True,True
2025-08-01,ALC-005,1062,Classic Margarita,Beverage,Alcoholic,11.0,"Tequila, triple sec, and lime",True,True,True,True
2025-09-01,ALC-005,1062,Classic Margarita,Beverage,Alcoholic,11.0,"Tequila, triple sec, and lime",True,True,True,True
2025-10-01,ALC-005,1062,Classic Margarita,Beverage,Alcoholic,11.0,"Tequila, triple sec, and lime",True,True,True,True
2025-11-01,ALC-005,1062,Classic Margarita,Beverage,Alcoholic,11.0,"Tequila, triple sec, and lime",True,True,True,True
2025-12-01,ALC-005,1062,Classic Margarita,Beverage,Alcoholic,11.0,"Tequila, triple sec, and lime",True,True,True,True
2025-01-01,ALC-006,1063,Old Fashioned,Beverage,Alcoholic,12.0,"Bourbon, bitters, and orange twist",True,True,True,True
2025-02-01,ALC-006,1063,Old Fashioned,Beverage,Alcoholic,12.0,"Bourbon, bitters, and orange twist",True,True,True,True
2025-03-01,ALC-006,1063,Old Fashioned,Beverage,Alcoholic,12.0,"Bourbon, bitters, and orange twist",True,True,True,True
2025-04-01,ALC-006,1063,Old Fashioned,Beverage,Alcoholic,12.0,"Bourbon, bitters, and orange twist",True,True,True,True
2025-05-01,ALC-006,1063,Old Fashioned,Beverage,Alcoholic,12.0,"Bourbon, bitters, and orange twist",True,True,True,True
2025-06-01,ALC-006,1063,Old Fashioned,Beverage,Alcoholic,12.0,"Bourbon, bitters, and orange twist",True,True,True,True
2025-07-01,ALC-006,1063,Old Fashioned,Beverage,Alcoholic,12.0,"Bourbon, bitters, and orange twist",True,True,True,True
2025-08-01,ALC-006,1063,Old Fashioned,Beverage,Alcoholic,12.0,"Bourbon, bitters, and orange twist",True,True,True,True
2025-09-01,ALC-006,1063,Old Fashioned,Beverage,Alcoholic,12.0,"Bourbon, bitters, and orange twist",True,True,True,True
2025-10-01,ALC-006,1063,Old Fashioned,Beverage,Alcoholic,12.0,"Bourbon, bitters, and orange twist",True,True,True,True
2025-11-01,ALC-006,1063,Old Fashioned,Beverage,Alcoholic,12.0,"Bourbon, bitters, and orange twist",True,True,True,True
2025-12-01,ALC-006,1063,Old Fashioned,Beverage,Alcoholic,12.0,"Bourbon, bitters, and orange twist",True,True,True,True
2025-01-01,ALC-007,1064,Mojito,Beverage,Alcoholic,11.0,"White rum, mint, lime, and soda",True,True,True,True
2025-02-01,ALC-007,1064,Mojito,Beverage,Alcoholic,11.0,"White rum, mint, lime, and soda",True,True,True,True
2025-03-01,ALC-007,1064,Mojito,Beverage,Alcoholic,11.0,"White rum, mint, lime, and soda",True,True,True,True
2025-04-01,ALC-007,1064,Mojito,Beverage,Alcoholic,11.0,"White rum, mint, lime, and soda",True,True,True,True
2025-05-01,ALC-007,1064,Mojito,Beverage,Alcoholic,11.0,"White rum, mint, lime, and soda",True,True,True,True
2025-06-01,ALC-007,1064,Mojito,Beverage,Alcoholic,11.0,"White rum, mint, lime, and soda",True,True,True,True
2025-07-01,ALC-007,1064,Mojito,Beverage,Alcoholic,11.0,"White rum, mint, lime, and soda",True,True,True,True
2025-08-01,ALC-007,1064,Mojito,Beverage,Alcoholic,11.0,"White rum, mint, lime, and soda",True,True,True,True
2025-09-01,ALC-007,1064,Mojito,Beverage,Alcoholic,11.0,"White rum, mint, lime, and soda",True,True,True,True
2025-10-01,ALC-007,1064,Mojito,Beverage,Alcoholic,11.0,"White rum, mint, lime, and soda",True,True,True,True
2025-11-01,ALC-007,1064,Mojito,Beverage,Alcoholic,11.0,"White rum, mint, lime, and soda",True,True,True,True
2025-12-01,ALC-007,1064,Mojito,Beverage,Alcoholic,11.0,"White rum, mint, lime, and soda",True,True,True,True
2025-01-01,ALC-008,1065,Espresso Martini,Beverage,Alcoholic,13.0,"Vodka, coffee liqueur, and espresso",True,True,True,True
2025-02-01,ALC-008,1065,Espresso Martini,Beverage,Alcoholic,13.0,"Vodka, coffee liqueur, and espresso",True,True,True,True
2025-03-01,ALC-008,1065,Espresso Martini,Beverage,Alcoholic,13.0,"Vodka, coffee liqueur, and espresso",True,True,True,True
2025-04-01,ALC-008,1065,Espresso Martini,Beverage,Alcoholic,13.0,"Vodka, coffee liqueur, and espresso",True,True,True,True
2025-05-01,ALC-008,1065,Espresso Martini,Beverage,Alcoholic,13.0,"Vodka, coffee liqueur, and espresso",True,True,True,True
2025-06-01,ALC-008,1065,Espresso Martini,Beverage,Alcoholic,13.0,"Vodka, coffee liqueur, and espresso",True,True,True,True
2025-07-01,ALC-008,1065,Espresso Martini,Beverage,Alcoholic,13.0,"Vodka, coffee liqueur, and espresso",True,True,True,True
2025-08-01,ALC-008,1065,Espresso Martini,Beverage,Alcoholic,13.0,"Vodka, coffee liqueur, and espresso",True,True,True,True
2025-09-01,ALC-008,1065,Espresso Martini,Beverage,Alcoholic,13.0,"Vodka, coffee liqueur, and espresso",True,True,True,True
2025-10-01,ALC-008,1065,Espresso Martini,Beverage,Alcoholic,13.0,"Vodka, coffee liqueur, and espresso",True,True,True,True
2025-11-01,ALC-008,1065,Espresso Martini,Beverage,Alcoholic,13.0,"Vodka, coffee liqueur, and espresso",True,True,True,True
2025-12-01,ALC-008,1065,Espresso Martini,Beverage,Alcoholic,13.0,"Vodka, coffee liqueur, and espresso",True,True,True,True
2025-01-01,ALC-009,1066,Moscow Mule,Beverage,Alcoholic,10.45,"Vodka, ginger beer, and lime",True,True,True,False
2025-02-01,ALC-009,1066,Moscow Mule,Beverage,Alcoholic,10.45,"Vodka, ginger beer, and lime",True,True,True,False
2025-03-01,ALC-009,1066,Moscow Mule,Beverage,Alcoholic,10.45,"Vodka, ginger beer, and lime",True,True,True,False
2025-04-01,ALC-009,1066,Moscow Mule,Beverage,Alcoholic,10.45,"Vodka, ginger beer, and lime",True,True,True,False
2025-05-01,ALC-009,1066,Moscow Mule,Beverage,Alcoholic,10.45,"Vodka, ginger beer, and lime",True,True,True,False
2025-06-01,ALC-009,1066,Moscow Mule,Beverage,Alcoholic,11.5,"Vodka, ginger beer, and lime",True,True,True,False
2025-07-01,ALC-009,1066,Moscow Mule,Beverage,Alcoholic,11.5,"Vodka, ginger beer, and lime",True,True,True,False
2025-08-01,ALC-009,1066,Moscow Mule,Beverage,Alcoholic,11.5,"Vodka, ginger beer, and lime",True,True,True,False
2025-09-01,ALC-009,1066,Moscow Mule,Beverage,Alcoholic,11.5,"Vodka, ginger beer, and lime",True,True,True,False
2025-10-01,ALC-009,1066,Moscow Mule,Beverage,Alcoholic,11.5,"Vodka, ginger beer, and lime",False,True,True,False
2025-11-01,ALC-009,1066,Moscow Mule,Beverage,Alcoholic,11.5,"Vodka, ginger beer, and lime",False,True,True,False
2025-12-01,ALC-009,1066,Moscow Mule,Beverage,Alcoholic,11.5,"Vodka, ginger beer, and lime",False,True,True,False
2025-01-01,ALC-010,1067,Sangria,Beverage,Alcoholic,9.5,House red sangria with seasonal fruit,True,True,True,True
2025-02-01,ALC-010,1067,Sangria,Beverage,Alcoholic,9.5,House red sangria with seasonal fruit,True,True,True,True
2025-03-01,ALC-010,1067,Sangria,Beverage,Alcoholic,9.5,House red sangria with seasonal fruit,True,True,True,True
2025-04-01,ALC-010,1067,Sangria,Beverage,Alcoholic,9.5,House red sangria with seasonal fruit,True,True,True,True
2025-05-01,ALC-010,1067,Sangria,Beverage,Alcoholic,9.5,House red sangria with seasonal fruit,True,True,True,True
2025-06-01,ALC-010,1067,Sangria,Beverage,Alcoholic,9.5,House red sangria with seasonal fruit,True,True,True,True
2025-07-01,ALC-010,1067,Sangria,Beverage,Alcoholic,9.5,House red sangria with seasonal fruit,True,True,True,True
2025-08-01,ALC-010,1067,Sangria,Beverage,Alcoholic,9.5,House red sangria with seasonal fruit,True,True,True,True
2025-09-01,ALC-010,1067,Sangria,Beverage,Alcoholic,9.5,House red sangria with seasonal fruit,True,True,True,True
2025-10-01,ALC-010,1067,Sangria,Beverage,Alcoholic,9.5,House red sangria with seasonal fruit,True,True,True,True
2025-11-01,ALC-010,1067,Sangria,Beverage,Alcoholic,9.5,House red sangria with seasonal fruit,True,True,True,True
2025-12-01,ALC-010,1067,Sangria,Beverage,Alcoholic,9.5,House red sangria with seasonal fruit,True,True,True,True
2025-01-01,ALC-011,1068,Prosecco (glass),Beverage,Alcoholic,9.0,Glass of sparkling Prosecco,True,True,True,True
2025-02-01,ALC-011,1068,Prosecco (glass),Beverage,Alcoholic,9.0,Glass of sparkling Prosecco,True,True,True,True
2025-03-01,ALC-011,1068,Prosecco (glass),Beverage,Alcoholic,9.0,Glass of sparkling Prosecco,True,True,True,True
2025-04-01,ALC-011,1068,Prosecco (glass),Beverage,Alcoholic,9.0,Glass of sparkling Prosecco,True,True,True,True
2025-05-01,ALC-011,1068,Prosecco (glass),Beverage,Alcoholic,9.0,Glass of sparkling Prosecco,True,True,True,True
2025-06-01,ALC-011,1068,Prosecco (glass),Beverage,Alcoholic,9.0,Glass of sparkling Prosecco,True,True,True,True
2025-07-01,ALC-011,1068,Prosecco (glass),Beverage,Alcoholic,9.0,Glass of sparkling Prosecco,True,True,True,True
2025-08-01,ALC-011,1068,Prosecco (glass),Beverage,Alcoholic,9.0,Glass of sparkling Prosecco,True,True,True,True
2025-09-01,ALC-011,1068,Prosecco (glass),Beverage,Alcoholic,9.0,Glass of sparkling Prosecco,True,True,True,True
2025-10-01,ALC-011,1068,Prosecco (glass),Beverage,Alcoholic,9.0,Glass of sparkling Prosecco,True,True,True,True
2025-11-01,ALC-011,1068,Prosecco (glass),Beverage,Alcoholic,9.0,Glass of sparkling Prosecco,True,True,True,True
2025-12-01,ALC-011,1068,Prosecco (glass),Beverage,Alcoholic,9.0,Glass of sparkling Prosecco,True,True,True,True
2025-01-01,ALC-012,1069,Whiskey Sour,Beverage,Alcoholic,10.1,"Whiskey, lemon, and simple syrup",True,True,True,True
2025-02-01,ALC-012,1069,Whiskey Sour,Beverage,Alcoholic,10.1,"Whiskey, lemon, and simple syrup",True,True,True,True
2025-03-01,ALC-012,1069,Whiskey Sour,Beverage,Alcoholic,10.1,"Whiskey, lemon, and simple syrup",True,True,True,True
2025-04-01,ALC-012,1069,Whiskey Sour,Beverage,Alcoholic,10.1,"Whiskey, lemon, and simple syrup",True,True,True,True
2025-05-01,ALC-012,1069,Whiskey Sour,Beverage,Alcoholic,10.1,"Whiskey, lemon, and simple syrup",True,True,True,True
2025-06-01,ALC-012,1069,Whiskey Sour,Beverage,Alcoholic,11.5,"Whiskey, lemon, and simple syrup",True,True,True,True
2025-07-01,ALC-012,1069,Whiskey Sour,Beverage,Alcoholic,11.5,"Whiskey, lemon, and simple syrup",True,True,True,True
2025-08-01,ALC-012,1069,Whiskey Sour,Beverage,Alcoholic,11.5,"Whiskey, lemon, and simple syrup",True,True,True,True
2025-09-01,ALC-012,1069,Whiskey Sour,Beverage,Alcoholic,11.5,"Whiskey, lemon, and simple syrup",True,True,True,True
2025-10-01,ALC-012,1069,Whiskey Sour,Beverage,Alcoholic,11.5,"Whiskey, lemon, and simple syrup",True,True,True,True
2025-11-01,ALC-012,1069,Whiskey Sour,Beverage,Alcoholic,11.5,"Whiskey, lemon, and simple syrup",True,True,True,True
2025-12-01,ALC-012,1069,Whiskey Sour,Beverage,Alcoholic,11.5,"Whiskey, lemon, and simple syrup",True,True,True,True
